2;arms_factory;3031.00;9.73;1632.00;4.78;0
2;arms_factory;3025.00;9.60;1629.00;1.16;0
2;industrial_complex;3026.00;9.60;1631.00;5.28;0
2;industrial_complex;3026.00;11.25;1641.00;0.21;0
2;industrial_complex;3014.00;9.63;1642.00;3.23;0
2;industrial_complex;3018.00;10.53;1645.00;1.07;0
2;industrial_complex;3009.00;9.63;1649.00;3.73;0
2;industrial_complex;3016.00;10.35;1647.00;0.11;0
2;air_base;3011.00;9.60;1638.00;1.67;0
2;naval_base;3001.00;9.50;1642.00;-0.79;5656
2;naval_base;3009.00;9.50;1635.00;-0.79;5656
2;naval_base;3018.00;9.50;1629.00;-1.03;5656
2;naval_base;2997.00;9.50;1647.00;-0.90;5579
2;naval_base;3029.00;9.50;1627.00;0.00;1452
2;bunker;3022.00;11.40;1642.00;5.45;0
2;bunker;3006.00;9.60;1649.00;2.19;0
2;bunker;3032.00;10.23;1634.00;4.85;0
2;bunker;3021.00;9.68;1633.00;1.23;0
2;bunker;3014.00;10.23;1652.00;5.35;0
2;bunker;3009.00;9.60;1640.00;5.45;0
2;bunker;3015.00;9.60;1637.00;3.29;0
2;coastal_bunker;3007.00;9.50;1636.00;-0.79;0
2;coastal_bunker;3019.00;9.50;1628.00;0.46;0
2;coastal_bunker;3006.00;9.50;1638.00;-0.79;0
2;coastal_bunker;2998.00;9.50;1646.00;-0.54;0
2;coastal_bunker;3029.00;9.50;1627.00;0.00;0
2;dockyard;3009.00;9.50;1635.00;-0.79;0
2;anti_air_building;3002.00;9.60;1649.00;3.81;0
2;anti_air_building;3019.00;9.70;1635.00;0.19;0
2;anti_air_building;3019.00;9.88;1638.00;2.85;0
2;synthetic_refinery;3026.00;9.65;1633.00;4.41;0
2;fuel_silo;3031.00;10.38;1635.00;2.25;0
2;radar_station;3015.00;9.73;1642.00;5.72;0
2;rocket_site;3025.00;9.63;1633.00;1.30;0
2;nuclear_reactor;3024.00;9.80;1635.00;2.86;0
3;arms_factory;2944.00;12.25;1730.00;0.56;0
3;arms_factory;2945.00;13.68;1725.00;3.22;0
3;arms_factory;2940.00;13.35;1721.00;4.78;0
3;arms_factory;2935.00;13.00;1720.00;1.16;0
3;arms_factory;2936.00;14.82;1717.00;5.28;0
3;arms_factory;2938.00;10.38;1739.00;0.21;0
3;industrial_complex;2922.00;9.85;1730.00;3.23;0
3;industrial_complex;2937.00;10.95;1734.00;1.07;0
3;industrial_complex;2940.00;13.35;1721.00;3.73;0
3;industrial_complex;2942.00;11.98;1731.00;0.11;0
3;industrial_complex;2935.00;14.63;1717.00;1.67;0
3;industrial_complex;2932.00;10.68;1739.00;5.80;0
3;air_base;2918.00;9.60;1726.00;0.72;0
3;bunker;2936.00;10.78;1734.00;4.84;0
3;bunker;2927.00;10.05;1727.00;0.12;0
3;bunker;2937.00;12.18;1727.00;2.78;0
3;bunker;2932.00;13.95;1716.00;5.45;0
3;bunker;2924.00;11.07;1736.00;2.19;0
3;bunker;2933.00;12.43;1719.00;4.85;0
3;bunker;2943.00;11.93;1731.00;1.23;0
3;bunker;2938.00;14.03;1724.00;5.35;0
3;bunker;2933.00;10.73;1740.00;5.45;0
3;bunker;2923.00;9.95;1731.00;3.29;0
3;bunker;2918.00;9.50;1725.00;5.96;0
3;anti_air_building;2932.00;10.57;1742.00;2.34;0
3;anti_air_building;2923.00;9.80;1720.00;3.90;0
3;anti_air_building;2932.00;13.95;1716.00;1.74;0
3;synthetic_refinery;2935.00;11.13;1729.00;4.40;0
3;fuel_silo;2938.00;13.60;1725.00;0.79;0
3;radar_station;2928.00;10.25;1729.00;4.31;0
3;rocket_site;2932.00;10.57;1742.00;0.19;0
3;nuclear_reactor;2934.00;10.43;1738.00;2.85;0
4;arms_factory;3065.00;9.65;1766.00;4.78;0
4;arms_factory;3069.00;10.35;1743.00;1.16;0
4;arms_factory;3050.00;11.48;1742.00;5.28;0
4;arms_factory;3058.00;11.60;1749.00;0.21;0
4;arms_factory;3051.00;11.63;1733.00;3.23;0
4;arms_factory;3058.00;10.07;1760.00;1.07;0
4;industrial_complex;3070.00;10.35;1745.00;3.73;0
4;industrial_complex;3075.00;9.60;1764.00;0.11;0
4;industrial_complex;3066.00;9.57;1759.00;1.67;0
4;industrial_complex;3052.00;11.43;1738.00;5.80;0
4;industrial_complex;3052.00;11.20;1750.00;0.72;0
4;industrial_complex;3062.00;10.38;1754.00;4.84;0
4;air_base;3063.00;9.80;1765.00;0.12;0
4;bunker;3061.00;11.43;1743.00;2.78;0
4;bunker;3060.00;9.70;1731.00;5.45;0
4;bunker;3053.00;10.95;1751.00;2.19;0
4;bunker;3065.00;10.48;1752.00;4.85;0
4;bunker;3070.00;9.68;1757.00;1.23;0
4;bunker;3070.00;9.85;1740.00;5.35;0
4;bunker;3063.00;9.93;1756.00;5.45;0
4;bunker;3057.00;10.60;1738.00;3.29;0
4;bunker;3076.00;9.53;1763.00;5.96;0
4;bunker;3049.00;11.73;1737.00;2.34;0
4;bunker;3061.00;9.82;1764.00;3.90;0
4;bunker;3077.00;9.55;1753.00;1.74;0
4;bunker;3072.00;9.55;1766.00;4.40;0
4;anti_air_building;3071.00;9.68;1750.00;0.79;0
4;anti_air_building;3066.00;9.70;1734.00;3.81;0
4;anti_air_building;3048.00;11.38;1731.00;0.19;0
4;synthetic_refinery;3058.00;9.93;1758.00;2.85;0
4;fuel_silo;3064.00;11.48;1744.00;4.41;0
4;radar_station;3064.00;11.32;1747.00;1.68;0
4;rocket_site;3055.00;10.15;1731.00;3.46;0
4;nuclear_reactor;3051.00;11.48;1734.00;1.30;0
5;arms_factory;3124.00;9.60;1879.00;5.28;0
5;arms_factory;3150.00;9.60;1880.00;0.21;0
5;arms_factory;3126.00;9.60;1875.00;3.23;0
5;arms_factory;3117.00;9.60;1867.00;1.07;0
5;arms_factory;3139.00;9.50;1871.00;3.73;0
5;arms_factory;3156.00;9.50;1877.00;0.11;0
5;industrial_complex;3145.00;9.53;1877.00;1.67;0
5;industrial_complex;3137.00;9.50;1859.00;5.80;0
5;industrial_complex;3144.00;9.50;1880.00;0.72;0
5;industrial_complex;3165.00;9.60;1875.00;4.84;0
5;industrial_complex;3120.00;9.60;1874.00;0.12;0
5;industrial_complex;3126.00;9.60;1881.00;2.78;0
5;air_base;3127.00;9.60;1872.00;5.45;0
5;naval_base;3120.00;9.50;1880.00;-2.11;2309
5;naval_base;3118.00;9.60;1879.00;-3.46;2309
5;bunker;3136.00;9.57;1880.00;1.23;0
5;bunker;3126.00;9.60;1869.00;5.35;0
5;bunker;3159.00;9.60;1871.00;5.45;0
5;bunker;3146.00;9.57;1867.00;3.29;0
5;bunker;3142.00;9.50;1866.00;5.96;0
5;bunker;3119.00;9.60;1876.00;2.34;0
5;bunker;3144.00;9.50;1873.00;3.90;0
5;bunker;3126.00;9.60;1867.00;1.74;0
5;bunker;3152.00;9.50;1870.00;4.40;0
5;bunker;3129.00;9.60;1875.00;0.79;0
5;bunker;3161.00;9.60;1866.00;3.81;0
5;coastal_bunker;3122.00;9.50;1881.00;-2.11;0
5;coastal_bunker;3119.00;9.60;1879.00;-3.46;0
5;dockyard;3121.00;9.60;1880.00;-2.11;0
5;anti_air_building;3121.00;9.60;1867.00;2.25;0
5;anti_air_building;3122.00;9.60;1878.00;3.46;0
5;anti_air_building;3153.00;9.60;1878.00;1.30;0
5;synthetic_refinery;3135.00;9.50;1874.00;2.86;0
5;fuel_silo;3156.00;9.50;1873.00;5.52;0
5;radar_station;3141.00;9.50;1870.00;3.09;0
5;rocket_site;3133.00;9.50;1863.00;6.03;0
5;nuclear_reactor;3147.00;9.60;1875.00;1.31;0
6;arms_factory;2869.00;9.60;1815.00;3.23;0
6;arms_factory;2895.00;9.50;1814.00;1.07;0
6;arms_factory;2861.00;9.60;1812.00;3.73;0
6;arms_factory;2886.00;9.50;1810.00;0.11;0
6;arms_factory;2868.00;9.60;1813.00;1.67;0
6;arms_factory;2892.00;9.50;1811.00;5.80;0
6;industrial_complex;2866.00;9.60;1818.00;0.72;0
6;industrial_complex;2882.00;9.50;1807.00;4.84;0
6;industrial_complex;2868.00;9.60;1812.00;0.12;0
6;industrial_complex;2885.00;9.50;1811.00;2.78;0
6;industrial_complex;2867.00;9.60;1815.00;5.45;0
6;industrial_complex;2892.00;9.50;1814.00;2.19;0
6;air_base;2884.00;9.57;1814.00;4.85;0
6;naval_base;2866.00;9.60;1819.00;-2.11;8621
6;naval_base;2860.00;9.60;1816.00;-2.68;8621
6;bunker;2869.00;9.50;1805.00;5.45;0
6;bunker;2897.00;9.50;1814.00;3.29;0
6;bunker;2873.00;9.60;1816.00;5.96;0
6;bunker;2892.00;9.50;1813.00;2.34;0
6;bunker;2879.00;9.60;1816.00;3.90;0
6;bunker;2895.00;9.50;1816.00;1.74;0
6;bunker;2863.00;9.60;1814.00;4.40;0
6;bunker;2879.00;9.60;1813.00;0.79;0
6;coastal_bunker;2864.00;9.50;1819.00;-2.11;0
6;coastal_bunker;2860.00;9.60;1816.00;-2.68;0
6;dockyard;2858.00;9.60;1815.00;-2.68;0
6;anti_air_building;2874.00;9.60;1815.00;4.41;0
6;anti_air_building;2893.00;9.50;1815.00;2.25;0
6;anti_air_building;2884.00;9.60;1817.00;3.46;0
6;synthetic_refinery;2880.00;9.50;1811.00;1.30;0
6;fuel_silo;2877.00;9.60;1814.00;2.86;0
6;radar_station;2882.00;9.50;1812.00;0.16;0
6;rocket_site;2880.00;9.60;1814.00;1.90;0
6;nuclear_reactor;2879.00;9.50;1810.00;6.03;0
7;arms_factory;2884.00;9.60;1827.00;3.73;0
7;arms_factory;2889.00;9.60;1831.00;0.11;0
7;arms_factory;2893.00;9.60;1845.00;1.67;0
7;arms_factory;2891.00;9.60;1833.00;5.80;0
7;arms_factory;2884.00;9.60;1828.00;0.72;0
7;arms_factory;2893.00;9.55;1831.00;4.84;0
7;industrial_complex;2884.00;9.60;1833.00;0.12;0
7;industrial_complex;2895.00;9.60;1850.00;2.78;0
7;industrial_complex;2893.00;9.60;1840.00;5.45;0
7;industrial_complex;2881.00;9.60;1829.00;2.19;0
7;industrial_complex;2891.00;9.60;1843.00;4.85;0
7;industrial_complex;2896.00;9.60;1847.00;1.23;0
7;air_base;2888.00;9.60;1828.00;5.35;0
7;naval_base;2880.00;9.50;1832.00;-1.37;8621
7;naval_base;2893.00;9.60;1851.00;-2.76;2752
7;naval_base;2886.00;9.50;1839.00;-2.68;2775
7;naval_base;2881.00;9.50;1826.00;-1.48;8621
7;bunker;2886.00;9.60;1836.00;3.90;0
7;bunker;2892.00;9.60;1835.00;1.74;0
7;bunker;2894.00;9.60;1850.00;4.40;0
7;bunker;2888.00;9.60;1830.00;0.79;0
7;bunker;2891.00;9.53;1828.00;3.81;0
7;coastal_bunker;2886.00;9.60;1837.00;-2.68;0
7;coastal_bunker;2899.00;9.50;1861.00;-2.76;0
7;coastal_bunker;2880.00;9.60;1828.00;-1.48;0
7;coastal_bunker;2884.00;9.60;1835.00;-2.55;0
7;dockyard;2887.00;9.50;1840.00;-2.68;0
7;anti_air_building;2894.00;9.60;1836.00;1.30;0
7;anti_air_building;2895.00;9.60;1850.00;2.86;0
7;anti_air_building;2888.00;9.60;1838.00;5.52;0
7;synthetic_refinery;2891.00;9.60;1845.00;1.90;0
7;fuel_silo;2889.00;9.60;1844.00;6.03;0
7;radar_station;2892.00;9.60;1844.00;2.32;0
7;rocket_site;2891.00;9.60;1831.00;3.97;0
7;nuclear_reactor;2890.00;9.60;1841.00;1.81;0
8;arms_factory;2912.00;9.70;1787.00;1.67;0
8;arms_factory;2912.00;9.70;1787.00;5.80;0
8;arms_factory;2913.00;9.70;1786.00;0.72;0
8;arms_factory;2914.00;9.70;1786.00;4.84;0
8;arms_factory;2913.00;9.70;1786.00;0.12;0
8;arms_factory;2911.00;9.70;1786.00;2.78;0
8;industrial_complex;2910.00;9.70;1786.00;5.45;0
8;industrial_complex;2909.00;9.70;1786.00;2.19;0
8;industrial_complex;2911.00;9.70;1785.00;4.85;0
8;industrial_complex;2911.00;9.70;1785.00;1.23;0
8;industrial_complex;2912.00;9.70;1785.00;5.35;0
8;industrial_complex;2912.00;9.68;1784.00;5.45;0
8;air_base;2912.00;9.68;1784.00;3.29;0
8;bunker;2913.00;9.65;1784.00;5.96;0
8;anti_air_building;2910.00;9.70;1783.00;2.34;0
8;anti_air_building;2909.00;9.75;1784.00;3.90;0
8;anti_air_building;2909.00;9.75;1784.00;1.74;0
8;synthetic_refinery;2909.00;10.03;1792.00;4.40;0
8;fuel_silo;2908.00;10.05;1792.00;0.79;0
8;radar_station;2911.00;9.75;1789.00;4.31;0
8;rocket_site;2908.00;9.98;1791.00;0.19;0
8;nuclear_reactor;2910.00;9.85;1790.00;2.85;0
9;arms_factory;3038.00;10.10;1775.00;0.72;0
9;arms_factory;3058.00;9.53;1793.00;4.84;0
9;arms_factory;3054.00;10.10;1785.00;0.12;0
9;arms_factory;3062.00;9.93;1790.00;2.78;0
9;arms_factory;3055.00;9.50;1795.00;5.45;0
9;arms_factory;3056.00;10.10;1787.00;2.19;0
9;industrial_complex;3062.00;9.50;1794.00;4.85;0
9;industrial_complex;3053.00;9.50;1797.00;1.23;0
9;industrial_complex;3034.00;9.95;1790.00;5.35;0
9;industrial_complex;3055.00;9.65;1800.00;5.45;0
9;industrial_complex;3045.00;10.10;1771.00;3.29;0
9;industrial_complex;3038.00;9.80;1793.00;5.96;0
9;air_base;3024.00;10.03;1789.00;2.34;0
9;bunker;3066.00;9.60;1796.00;3.90;0
9;bunker;3039.00;9.73;1794.00;1.74;0
9;bunker;3035.00;10.07;1780.00;4.40;0
9;bunker;3036.00;10.15;1787.00;0.79;0
9;bunker;3044.00;10.23;1784.00;3.81;0
9;bunker;3050.00;9.50;1798.00;0.19;0
9;bunker;3030.00;9.95;1791.00;2.85;0
9;bunker;3056.00;10.10;1787.00;4.41;0
9;bunker;3053.00;9.65;1801.00;2.25;0
9;bunker;3030.00;10.32;1783.00;3.46;0
9;bunker;3061.00;9.95;1790.00;1.30;0
9;bunker;3055.00;9.57;1799.00;2.86;0
9;bunker;3070.00;9.93;1790.00;5.52;0
9;bunker;3032.00;9.65;1799.00;1.90;0
9;anti_air_building;3056.00;9.75;1790.00;6.03;0
9;anti_air_building;3031.00;10.85;1775.00;1.31;0
9;anti_air_building;3060.00;9.55;1797.00;3.97;0
9;synthetic_refinery;3048.00;10.15;1785.00;1.81;0
9;fuel_silo;3040.00;10.00;1776.00;4.47;0
9;radar_station;3046.00;9.93;1788.00;1.15;0
9;rocket_site;3050.00;10.00;1787.00;2.41;0
9;nuclear_reactor;3049.00;10.20;1777.00;0.26;0
10;arms_factory;3147.00;9.50;1828.00;0.12;0
10;arms_factory;3134.00;9.50;1833.00;2.78;0
10;arms_factory;3137.00;9.50;1837.00;5.45;0
10;arms_factory;3143.00;9.50;1839.00;2.19;0
10;arms_factory;3130.00;9.50;1824.00;4.85;0
10;arms_factory;3141.00;9.50;1821.00;1.23;0
10;industrial_complex;3145.00;9.50;1836.00;5.35;0
10;industrial_complex;3161.00;9.50;1836.00;5.45;0
10;industrial_complex;3136.00;9.50;1832.00;3.29;0
10;industrial_complex;3138.00;9.50;1821.00;5.96;0
10;industrial_complex;3142.00;9.50;1827.00;2.34;0
10;industrial_complex;3158.00;9.50;1836.00;3.90;0
10;air_base;3133.00;9.50;1832.00;1.74;0
10;bunker;3155.00;9.50;1826.00;4.40;0
10;bunker;3142.00;9.50;1829.00;0.79;0
10;bunker;3140.00;9.50;1828.00;3.81;0
10;bunker;3130.00;9.50;1835.00;0.19;0
10;bunker;3162.00;9.50;1836.00;2.85;0
10;bunker;3134.00;9.50;1829.00;4.41;0
10;bunker;3138.00;9.50;1825.00;2.25;0
10;bunker;3127.00;9.50;1825.00;3.46;0
10;bunker;3149.00;9.50;1839.00;1.30;0
10;anti_air_building;3154.00;9.50;1835.00;2.86;0
10;anti_air_building;3155.00;9.50;1843.00;5.52;0
10;anti_air_building;3152.00;9.50;1824.00;1.90;0
10;synthetic_refinery;3148.00;9.50;1825.00;6.03;0
10;fuel_silo;3127.00;9.50;1831.00;1.31;0
10;radar_station;3145.00;9.50;1832.00;5.27;0
10;rocket_site;3132.00;9.50;1839.00;1.81;0
10;nuclear_reactor;3130.00;9.50;1820.00;4.47;0
11;arms_factory;3185.00;9.55;1891.00;5.45;0
11;arms_factory;3202.00;9.50;1914.00;2.19;0
11;arms_factory;3208.00;9.50;1907.00;4.85;0
11;arms_factory;3217.00;9.50;1915.00;1.23;0
11;arms_factory;3180.00;9.60;1880.00;5.35;0
11;arms_factory;3180.00;9.50;1889.00;5.45;0
11;industrial_complex;3198.00;9.50;1913.00;3.29;0
11;industrial_complex;3194.00;9.60;1887.00;5.96;0
11;industrial_complex;3204.00;9.50;1899.00;2.34;0
11;industrial_complex;3183.00;9.50;1889.00;3.90;0
11;industrial_complex;3192.00;9.50;1906.00;1.74;0
11;industrial_complex;3217.00;9.50;1904.00;4.40;0
11;air_base;3211.00;9.50;1914.00;0.79;0
11;bunker;3180.00;9.57;1882.00;3.81;0
11;bunker;3191.00;9.50;1907.00;0.19;0
11;bunker;3200.00;9.50;1908.00;2.85;0
11;bunker;3192.00;9.60;1891.00;4.41;0
11;bunker;3206.00;9.50;1902.00;2.25;0
11;bunker;3192.00;9.55;1883.00;3.46;0
11;bunker;3185.00;9.50;1884.00;1.30;0
11;bunker;3178.00;9.50;1895.00;2.86;0
11;bunker;3189.00;9.50;1877.00;5.52;0
11;bunker;3206.00;9.50;1915.00;1.90;0
11;bunker;3203.00;9.50;1922.00;6.03;0
11;bunker;3220.00;9.50;1909.00;1.31;0
11;bunker;3198.00;9.60;1896.00;3.97;0
11;anti_air_building;3199.00;9.60;1893.00;1.81;0
11;anti_air_building;3187.00;9.60;1888.00;4.47;0
11;anti_air_building;3194.00;9.50;1905.00;6.03;0
11;synthetic_refinery;3209.00;9.50;1904.00;2.41;0
11;fuel_silo;3215.00;9.50;1913.00;0.26;0
11;radar_station;3198.00;9.53;1899.00;1.87;0
11;rocket_site;3197.00;9.60;1896.00;4.48;0
11;nuclear_reactor;3202.00;9.50;1910.00;0.86;0
12;arms_factory;3220.00;9.50;1946.00;4.85;0
12;arms_factory;3233.00;9.60;1938.00;1.23;0
12;arms_factory;3227.00;9.50;1944.00;5.35;0
12;arms_factory;3223.00;9.50;1951.00;5.45;0
12;arms_factory;3227.00;9.50;1926.00;3.29;0
12;arms_factory;3222.00;9.50;1931.00;5.96;0
12;industrial_complex;3228.00;9.60;1930.00;2.34;0
12;industrial_complex;3231.00;9.60;1934.00;3.90;0
12;industrial_complex;3232.00;9.50;1945.00;1.74;0
12;industrial_complex;3238.00;9.50;1946.00;4.40;0
12;industrial_complex;3237.00;9.53;1919.00;0.79;0
12;industrial_complex;3217.00;9.50;1934.00;3.81;0
12;air_base;3214.00;9.50;1942.00;0.19;0
12;naval_base;3197.00;9.50;1944.00;-1.98;1885
12;naval_base;3197.00;9.50;1947.00;-1.57;1885
12;naval_base;3194.00;9.50;1940.00;-2.25;1885
12;bunker;3239.00;9.60;1921.00;3.46;0
12;bunker;3206.00;9.60;1952.00;1.30;0
12;bunker;3218.00;9.50;1934.00;2.86;0
12;bunker;3234.00;9.50;1945.00;5.52;0
12;bunker;3222.00;9.50;1919.00;1.90;0
12;bunker;3212.00;9.50;1926.00;6.03;0
12;bunker;3214.00;9.50;1935.00;1.31;0
12;bunker;3198.00;9.60;1939.00;3.97;0
12;bunker;3220.00;9.57;1952.00;1.81;0
12;bunker;3206.00;9.53;1942.00;4.47;0
12;bunker;3209.00;9.50;1954.00;6.03;0
12;bunker;3228.00;9.60;1932.00;2.41;0
12;bunker;3213.00;9.50;1942.00;0.26;0
12;bunker;3235.00;9.50;1918.00;0.36;0
12;bunker;3247.00;9.60;1924.00;4.48;0
12;bunker;3244.00;9.60;1934.00;0.86;0
12;bunker;3230.00;9.57;1938.00;3.52;0
12;bunker;3235.00;9.60;1927.00;0.26;0
12;bunker;3247.00;9.50;1943.00;2.93;0
12;coastal_bunker;3197.00;9.50;1947.00;-1.57;0
12;coastal_bunker;3193.00;9.50;1939.00;-2.25;0
12;coastal_bunker;3197.00;9.50;1943.00;-1.98;0
12;dockyard;3197.00;9.50;1949.00;-1.57;0
12;anti_air_building;3223.00;9.50;1944.00;4.04;0
12;anti_air_building;3219.00;9.60;1951.00;0.42;0
12;anti_air_building;3242.00;9.60;1916.00;3.44;0
12;synthetic_refinery;3218.00;9.50;1931.00;4.64;0
12;fuel_silo;3232.00;9.60;1929.00;2.48;0
12;radar_station;3224.00;9.50;1935.00;4.99;0
12;rocket_site;3227.00;9.50;1945.00;0.43;0
12;nuclear_reactor;3234.00;9.50;1946.00;4.55;0
13;arms_factory;3161.00;9.60;1968.00;5.35;0
13;arms_factory;3208.00;9.50;1973.00;5.45;0
13;arms_factory;3212.00;9.50;1984.00;3.29;0
13;arms_factory;3207.00;9.60;1991.00;5.96;0
13;arms_factory;3167.00;9.60;1971.00;2.34;0
13;arms_factory;3189.00;9.60;1984.00;3.90;0
13;industrial_complex;3187.00;9.60;1972.00;1.74;0
13;industrial_complex;3207.00;9.60;1965.00;4.40;0
13;industrial_complex;3228.00;9.60;1987.00;0.79;0
13;industrial_complex;3194.00;9.60;1979.00;3.81;0
13;industrial_complex;3203.00;9.60;1970.00;0.19;0
13;industrial_complex;3212.00;9.50;1981.00;2.85;0
13;air_base;3209.00;9.60;1987.00;4.41;0
13;naval_base;3175.00;9.50;1978.00;0.79;1885
13;naval_base;3209.00;9.60;1992.00;-3.14;1660
13;naval_base;3172.00;9.50;1965.00;1.57;1885
13;naval_base;3219.00;9.60;1993.00;-3.46;1434
13;naval_base;3188.00;9.60;1987.00;-2.16;1660
13;naval_base;3183.00;9.50;1974.00;-1.25;1885
13;naval_base;3222.00;9.50;1995.00;-3.31;1434
13;naval_base;3187.00;9.50;1967.00;-0.46;1885
13;naval_base;3197.00;9.60;1957.00;-1.37;1885
13;bunker;3171.00;9.60;1969.00;1.81;0
13;bunker;3205.00;9.50;1974.00;4.47;0
13;bunker;3221.00;9.60;1975.00;6.03;0
13;bunker;3196.00;9.60;1986.00;2.41;0
13;bunker;3199.00;9.57;1976.00;0.26;0
13;bunker;3213.00;9.50;1983.00;0.36;0
13;bunker;3222.00;9.60;1988.00;4.48;0
13;bunker;3212.00;9.55;1985.00;0.86;0
13;bunker;3185.00;9.60;1979.00;3.52;0
13;bunker;3195.00;9.60;1971.00;0.26;0
13;bunker;3189.00;9.60;1981.00;2.93;0
13;bunker;3216.00;9.60;1959.00;5.59;0
13;bunker;3201.00;9.60;1962.00;1.97;0
13;bunker;3168.00;9.60;1978.00;4.99;0
13;coastal_bunker;3183.00;9.50;1985.00;-2.16;0
13;coastal_bunker;3178.00;9.50;1972.00;1.57;0
13;coastal_bunker;3206.00;9.60;1992.00;-3.14;0
13;coastal_bunker;3174.00;9.60;1979.00;-3.93;0
13;coastal_bunker;3185.00;9.60;1975.00;-1.25;0
13;coastal_bunker;3191.00;9.50;1966.00;-0.46;0
13;coastal_bunker;3211.00;9.60;1991.00;-2.50;0
13;coastal_bunker;3226.00;9.60;1993.00;-3.31;0
13;coastal_bunker;3198.00;9.50;1961.00;-1.37;0
13;dockyard;3222.00;9.50;1995.00;-3.31;0
13;anti_air_building;3191.00;9.60;1983.00;2.49;0
13;anti_air_building;3197.00;9.60;1989.00;5.15;0
13;anti_air_building;3216.00;9.60;1963.00;2.99;0
13;synthetic_refinery;3194.00;9.60;1973.00;4.20;0
13;fuel_silo;3217.00;9.60;1990.00;0.94;0
13;radar_station;3195.00;9.60;1976.00;5.23;0
13;rocket_site;3225.00;9.60;1992.00;6.26;0
13;nuclear_reactor;3204.00;9.50;1976.00;4.10;0
14;arms_factory;2766.00;9.60;1763.00;3.29;0
14;arms_factory;2789.00;9.60;1763.00;5.96;0
14;arms_factory;2757.00;9.60;1759.00;2.34;0
14;arms_factory;2778.00;9.60;1746.00;3.90;0
14;arms_factory;2773.00;9.60;1761.00;1.74;0
14;arms_factory;2762.00;9.60;1756.00;4.40;0
14;industrial_complex;2782.00;9.57;1751.00;0.79;0
14;industrial_complex;2773.00;9.60;1751.00;3.81;0
14;industrial_complex;2763.00;9.60;1750.00;0.19;0
14;industrial_complex;2765.00;9.60;1759.00;2.85;0
14;industrial_complex;2780.00;9.60;1762.00;4.41;0
14;industrial_complex;2756.00;9.60;1757.00;2.25;0
14;air_base;2761.00;9.60;1753.00;3.46;0
14;naval_base;2778.00;9.60;1765.00;-3.39;2871
14;naval_base;2777.00;9.50;1765.00;-3.14;2871
14;naval_base;2746.00;9.50;1754.00;-1.57;4885
14;naval_base;2775.00;9.50;1744.00;-0.67;8546
14;naval_base;2744.00;9.60;1764.00;-2.90;2381
14;naval_base;2760.00;9.60;1766.00;-1.77;2381
14;naval_base;2767.00;9.50;1747.00;-0.59;8546
14;bunker;2752.00;9.60;1763.00;1.81;0
14;bunker;2773.00;9.60;1761.00;4.47;0
14;bunker;2787.00;9.55;1757.00;6.03;0
14;bunker;2775.00;9.60;1746.00;2.41;0
14;bunker;2764.00;9.60;1761.00;0.26;0
14;bunker;2779.00;9.60;1759.00;0.36;0
14;bunker;2756.00;9.60;1753.00;4.48;0
14;bunker;2764.00;9.60;1751.00;0.86;0
14;bunker;2767.00;9.60;1768.00;3.52;0
14;bunker;2755.00;9.60;1757.00;0.26;0
14;coastal_bunker;2748.00;9.50;1762.00;-0.79;0
14;coastal_bunker;2742.00;9.50;1755.00;-1.57;0
14;coastal_bunker;2767.00;9.50;1746.00;-0.67;0
14;coastal_bunker;2760.00;9.60;1766.00;-1.77;0
14;coastal_bunker;2780.00;9.60;1764.00;-3.39;0
